,times
0,0.4500000000000002
1,0.49479166666666696
2,0.5083333333333337
3,0.4656250000000002
4,0.4864583333333332
5,0.5177083333333332
6,0.5083333333333329
7,0.5708333333333329
8,0.4708333333333332
9,0.4583333333333339
10,0.5187499999999989
11,0.4822916666666668
12,0.4875000000000007
13,0.5395833333333329
14,0.4552083333333332
15,0.5135416666666668
16,0.48854166666666643
17,0.5260416666666661
18,0.4833333333333325
19,0.5218749999999996
20,0.5020833333333332
21,0.4822916666666668
22,0.49270833333333464
23,0.4947916666666661
24,0.5145833333333343
25,0.5041666666666664
26,0.5177083333333314
27,0.5208333333333357
28,0.47395833333333215
29,0.497916666666665
30,0.482291666666665
31,0.44895833333333357
32,0.4822916666666668
33,0.5020833333333332
34,0.5125000000000002
35,0.5187500000000007
36,0.4968750000000002
37,0.47604166666666714
38,0.4854166666666666
39,0.5114583333333336
40,0.5135416666666668
41,0.4979166666666668
42,0.4666666666666668
43,0.5
44,0.4937499999999986
45,0.5072916666666671
46,0.5250000000000004
47,0.5281250000000011
48,0.44583333333333286
49,0.4947916666666661
50,0.48958333333333215
51,0.49479166666666785
52,0.5197916666666664
53,0.5052083333333321
54,0.5218749999999979
55,0.5166666666666657
56,0.48020833333333357
57,0.49166666666666714
58,0.5
59,0.5218749999999979
60,0.4989583333333343
61,0.484375
62,0.46145833333333286
63,0.4802083333333327
64,0.4541666666666666
65,0.49374999999999947
66,0.45937499999999964
67,0.49166666666666625
68,0.5291666666666668
69,0.48854166666666643
70,0.46458333333333357
71,0.5166666666666666
72,0.48854166666666643
73,0.5114583333333318
74,0.5041666666666682
75,0.5104166666666661
76,0.45000000000000107
77,0.5145833333333325
78,0.5291666666666668
79,0.47708333333333464
80,0.5166666666666675
81,0.47708333333333286
82,0.4947916666666661
83,0.5270833333333318
84,0.4781249999999986
85,0.5218749999999996
86,0.5083333333333346
87,0.5020833333333332
88,0.4906250000000014
89,0.5
90,0.4875000000000007
91,0.4968749999999993
92,0.53125
93,0.5302083333333343
94,0.49166666666666714
95,0.48020833333333357
96,0.4833333333333334
97,0.5
98,0.5052083333333339
99,0.4729166666666673
100,0.5197916666666664
101,0.53125
102,0.5010416666666675
103,0.4989583333333343
104,0.453125
105,0.47708333333333286
106,0.5510416666666664
107,0.5291666666666668
108,0.4895833333333339
109,0.49062499999999964
110,0.5
111,0.4968749999999993
112,0.5302083333333343
113,0.4729166666666682
114,0.49583333333333357
115,0.4864583333333332
116,0.5052083333333339
117,0.5104166666666679
118,0.47708333333333286
119,0.5072916666666671
120,0.49583333333333357
121,0.4989583333333343
122,0.47604166666666714
123,0.4833333333333343
124,0.5114583333333336
125,0.49583333333333357
