,times
0,0.4979166666666668
1,0.49166666666666714
2,0.4874999999999998
3,0.5187499999999998
4,0.5197916666666673
5,0.5104166666666661
6,0.4989583333333325
7,0.49583333333333357
8,0.4947916666666661
9,0.5385416666666671
10,0.5
11,0.5052083333333339
12,0.5072916666666654
13,0.4697916666666675
14,0.5104166666666679
15,0.44479166666666714
16,0.5062499999999996
17,0.5093749999999986
18,0.5260416666666661
19,0.5229166666666654
20,0.4510416666666668
21,0.5229166666666671
22,0.45833333333333215
23,0.5322916666666657
24,0.49791666666666856
25,0.49375000000000213
26,0.5208333333333321
27,0.48958333333333215
28,0.4812499999999993
29,0.5270833333333336
30,0.5041666666666664
31,0.5072916666666663
32,0.49166666666666714
33,0.49375000000000036
34,0.5135416666666668
35,0.4854166666666666
36,0.4822916666666668
37,0.4989583333333334
38,0.49583333333333357
39,0.5322916666666657
40,0.5083333333333346
41,0.5093750000000004
42,0.4968749999999993
43,0.5114583333333336
44,0.49583333333333357
45,0.5104166666666661
46,0.5145833333333343
47,0.4677083333333343
48,0.48749999999999893
49,0.5083333333333329
50,0.5229166666666671
51,0.515625
52,0.47812500000000036
53,0.4979166666666668
54,0.4833333333333343
55,0.48645833333333144
56,0.45520833333333144
57,0.546875
58,0.4968749999999993
59,0.5531249999999979
60,0.4343749999999993
61,0.4968749999999993
62,0.5135416666666659
63,0.49479166666666696
64,0.520833333333333
65,0.49583333333333357
66,0.4968749999999993
67,0.4947916666666661
68,0.4989583333333325
69,0.5083333333333337
70,0.5135416666666668
71,0.5302083333333325
72,0.4979166666666668
73,0.4541666666666675
74,0.4729166666666682
75,0.5104166666666661
76,0.5302083333333343
77,0.5010416666666657
78,0.4812499999999993
79,0.4979166666666668
80,0.49166666666666714
81,0.5229166666666654
82,0.5031249999999989
83,0.49270833333333464
84,0.5135416666666668
85,0.4729166666666682
86,0.5364583333333321
87,0.484375
88,0.5072916666666671
89,0.49791666666666856
90,0.5531249999999979
91,0.5375000000000014
92,0.40520833333333073
93,0.505208333333333
94,0.5041666666666664
95,0.46041666666666714
96,0.4979166666666668
97,0.48020833333333357
98,0.5062499999999996
99,0.5052083333333339
100,0.5010416666666666
101,0.47916666666666785
102,0.49583333333333357
103,0.5229166666666671
104,0.5135416666666668
105,0.4979166666666668
106,0.4968749999999993
107,0.47812500000000036
108,0.5020833333333332
109,0.5270833333333336
110,0.49062499999999964
111,0.5052083333333339
112,0.5208333333333339
113,0.5
114,0.4822916666666668
115,0.49270833333333286
116,0.5166666666666657
117,0.5218750000000014
118,0.484375
119,0.4875000000000007
120,0.4833333333333343
121,0.4968749999999993
122,0.5135416666666686
123,0.5104166666666679
